machine_status,total_number,current_cycle,cycle_remaining_time,total_run_time,current_program_name,spindle_speed,spindle_override,feed_override,x_axis_coordinate,y_axis_coordinate,z_axis_coordinate,c_axis_coordinate,a_axis_coordinate,b_axis_coordinate,program_status,active_alarm,coolant_status
on,4496,859.504,859.504,6554486.466,_N_SPERPENTINE_MPF,3000,100,100,398.2266751,-317.9357978,-510.9508884,0.997535007,1.07E-05,0.0000107,3,No Active Alarm,Off
on,4496,862.008,862.008,6554488.968,_N_SPERPENTINE_MPF,3000,100,100,389.8947415,-317.7878654,-510.9508584,0.997535007,1.07E-05,-0.0000215,3,No Active Alarm,Off
on,4496,864.48,864.48,6554491.44,_N_SPERPENTINE_MPF,3000,100,100,381.6156744,-317.6410331,-510.9508484,0.997588339,-2.15E-05,-0.0000215,3,No Active Alarm,Off
on,4496,866.896,866.896,6554493.858,_N_SPERPENTINE_MPF,3000,100,100,373.5901581,-317.4982708,-510.9508484,0.997588339,-2.15E-05,-2.86E-10,3,No Active Alarm,Off
on,4496,869.376,869.376,6554496.336,_N_SPERPENTINE_MPF,3000,100,100,371.5086173,-323.7601108,-510.9507484,0.997588339,-2.86E-10,-0.0000215,3,No Active Alarm,Off
on,4496,871.772,871.772,6554498.736,_N_SPERPENTINE_MPF,3000,100,100,379.2869486,-324.0613958,-510.9508584,0.997535007,-2.15E-05,-0.0000107,3,No Active Alarm,Off
on,4496,874.176,874.176,6554501.136,_N_SPERPENTINE_MPF,3000,100,100,387.3129549,-324.2038881,-510.9508884,0.997588339,-1.07E-05,7.15E-11,3,No Active Alarm,Off
on,4496,876.58,876.58,6554503.536,_N_SPERPENTINE_MPF,3000,100,100,396.2314098,-324.3621406,-510.9508784,0.997588339,7.15E-11,-0.0000107,3,No Active Alarm,Off
on,4496,879.248,879.248,6554506.212,_N_SPERPENTINE_MPF,3000,100,100,404.2299994,-324.5048129,-510.9508644,0.997588339,-1.07E-05,-0.0000107,3,No Active Alarm,Off
on,4496,881.62,881.62,6554508.582,_N_SPERPENTINE_MPF,3000,100,100,412.1087708,-324.6448051,-510.950832,0.997588339,-1.07E-05,-0.0000107,3,No Active Alarm,Off
on,4496,884.044,884.044,6554511.006,_N_SPERPENTINE_MPF,3000,100,100,420.2008358,-324.7885974,-510.9508541,0.997588339,-1.07E-05,0.0000215,3,No Active Alarm,Off
on,4496,886.452,886.452,6554513.412,_N_SPERPENTINE_MPF,3000,100,100,417.6195483,-327.9898487,-510.9508892,0.997535007,2.15E-05,0.0000215,3,No Active Alarm,Off
on,4496,888.928,888.928,6554515.89,_N_SPERPENTINE_MPF,3000,100,100,409.3672131,-327.8433563,-510.9509236,0.997588339,2.15E-05,7.15E-11,3,No Active Alarm,Off
on,4496,891.452,891.452,6554518.416,_N_SPERPENTINE_MPF,3000,100,100,400.927786,-327.6929439,-510.9508353,0.997588339,7.15E-11,0.0000215,3,No Active Alarm,Off
on,4496,893.944,893.944,6554520.906,_N_SPERPENTINE_MPF,3000,100,100,392.6368808,-327.5459016,-510.9508484,0.997588339,2.15E-05,-1.91E-15,3,No Active Alarm,Off
on,4496,896.42,896.42,6554523.384,_N_SPERPENTINE_MPF,3000,100,100,384.384547,-327.3993892,-510.9508284,0.997588339,-1.91E-15,-0.0000107,3,No Active Alarm,Off
on,4496,898.824,898.824,6554525.784,_N_SPERPENTINE_MPF,3000,100,100,376.3852639,-327.2569969,-510.9508184,0.997588339,-1.07E-05,-1.43E-10,3,No Active Alarm,Off
on,4496,901.384,901.384,6554528.352,_N_SPERPENTINE_MPF,3000,100,100,371.3831711,-330.8061735,-510.9508484,0.997588339,-1.43E-10,0.0000107,3,No Active Alarm,Off
on,4496,903.808,903.808,6554530.77,_N_SPERPENTINE_MPF,3000,100,100,376.5077864,-333.7211604,-510.9508684,0.997535007,1.07E-05,7.15E-11,3,No Active Alarm,Off
on,4496,906.448,906.448,6554533.41,_N_SPERPENTINE_MPF,3000,100,100,385.3198284,-333.8770929,-510.9508484,0.997535007,7.15E-11,-0.0000107,3,No Active Alarm,Off
on,4496,908.856,908.856,6554535.816,_N_SPERPENTINE_MPF,3000,100,100,393.3853694,-334.0208351,-510.9508684,0.997588339,-1.07E-05,-0.0000322,3,No Active Alarm,Off
on,4496,911.276,911.276,6554538.24,_N_SPERPENTINE_MPF,3000,100,50,401.3973249,-334.1636474,-510.950858,0.997588339,-3.22E-05,7.15E-11,3,No Active Alarm,Off
on,4496,913.672,913.672,6554540.634,_N_SPERPENTINE_MPF,3000,100,50,409.395944,-334.3055997,-510.9508877,0.997588339,7.15E-11,4.77E-16,3,No Active Alarm,Off
on,4496,916.14,916.14,6554543.1,_N_SPERPENTINE_MPF,3000,100,50,417.6341283,-334.451862,-510.9508725,0.997588339,4.77E-16,-0.0000215,3,No Active Alarm,Off
on,4496,918.5,918.5,6554545.464,_N_SPERPENTINE_MPF,3000,100,50,420.2466955,-338.0386394,-510.9508817,0.997588339,-2.15E-05,-0.0000107,3,No Active Alarm,Off
on,4496,920.908,920.908,6554547.87,_N_SPERPENTINE_MPF,3000,100,50,412.2753582,-337.8965172,-510.9508826,0.997588339,-1.07E-05,0.0000215,3,No Active Alarm,Off
on,4496,923.344,923.344,6554550.312,_N_SPERPENTINE_MPF,3000,100,50,404.1429706,-337.7518049,-510.9508299,0.997588339,2.15E-05,7.15E-11,3,No Active Alarm,Off
on,4496,925.72,925.72,6554552.688,_N_SPERPENTINE_MPF,3000,100,50,396.2376889,-337.6114126,-510.9508284,0.997588339,7.15E-11,0.0000107,3,No Active Alarm,Off
on,4496,928.144,928.144,6554555.106,_N_SPERPENTINE_MPF,3000,100,50,388.1462447,-337.4678103,-510.9508784,0.997588339,1.07E-05,1.43E-10,3,No Active Alarm,Off
on,4496,930.952,930.952,6554557.914,_N_SPERPENTINE_MPF,3000,100,50,378.7601929,-337.3009976,-510.9508684,0.997535007,1.43E-10,-0.0000107,3,No Active Alarm,Off
on,4496,933.564,933.564,6554560.548,_N_SPERPENTINE_MPF,3000,100,50,371.2444078,-338.6255686,-510.9508184,0.997535007,-1.07E-05,0.0000107,3,No Active Alarm,On
on,4496,936.348,936.348,6554563.308,_N_SPERPENTINE_MPF,3000,100,50,375.3499456,-343.7055401,-510.9509684,0.997588339,1.07E-05,7.15E-11,3,No Active Alarm,On
on,4496,939.156,939.156,6554566.122,_N_SPERPENTINE_MPF,3000,100,50,384.5090797,-343.8647727,-510.9509684,0.997588339,7.15E-11,-0.0000215,3,No Active Alarm,On
on,4496,941.772,941.772,6554568.732,_N_SPERPENTINE_MPF,3000,100,50,393.3872597,-344.0224452,-510.9508084,0.997588339,-2.15E-05,0.0000107,3,No Active Alarm,On
on,4496,944.42,944.42,6554571.396,_N_SPERPENTINE_MPF,3000,100,50,402.5063655,-344.1847378,-510.9510002,0.997588339,1.07E-05,-0.0000107,3,No Active Alarm,On
on,4496,947.052,947.052,6554574.012,_N_SPERPENTINE_MPF,3000,100,50,410.8383458,-344.3328001,-510.9509066,0.997588339,-1.07E-05,-0.0000107,3,No Active Alarm,On
on,4496,949.772,949.772,6554576.736,_N_SPERPENTINE_MPF,3000,100,50,419.8894018,-344.4937427,-510.9509376,0.997588339,-1.07E-05,7.15E-11,3,No Active Alarm,On
on,4496,952.436,952.436,6554579.4,_N_SPERPENTINE_MPF,3000,100,50,416.6903891,-347.9765485,-510.9509009,0.997535007,7.15E-11,0.0000107,3,No Active Alarm,On
on,4496,954.864,954.864,6554581.824,_N_SPERPENTINE_MPF,3000,100,50,408.4117322,-347.8293761,-510.9509048,0.997588339,1.07E-05,-0.0000107,3,No Active Alarm,On
on,4496,957.372,957.372,6554584.338,_N_SPERPENTINE_MPF,3000,100,50,400.2394422,-347.6842438,-510.9508618,0.997588339,-1.07E-05,0.0000107,3,No Active Alarm,On
on,4496,959.832,959.832,6554586.792,_N_SPERPENTINE_MPF,3000,100,50,391.8529956,-347.5348414,-510.9508284,0.997588339,1.07E-05,0.0000322,3,No Active Alarm,On
on,4496,962.536,962.536,6554589.558,_N_SPERPENTINE_MPF,3000,100,50,382.8158062,-347.3745188,-510.9509284,0.997535007,3.22E-05,-0.0000107,3,No Active Alarm,On
on,4496,965,965,6554591.964,_N_SPERPENTINE_MPF,3000,100,50,374.7896399,-347.2321265,-510.9508184,0.997535007,-1.07E-05,-0.0000107,3,No Active Alarm,On
on,4496,967.492,967.492,6554594.454,_N_SPERPENTINE_MPF,3000,100,50,371.0107313,-351.7489237,-510.9508684,0.997588339,-1.07E-05,-0.0000107,3,No Active Alarm,On
on,4496,969.944,969.944,6554596.908,_N_SPERPENTINE_MPF,3000,100,50,372.472836,-351.6072495,-510.9508884,0.997588339,-1.07E-05,7.15E-11,3,No Active Alarm,On
on,4496,972.492,972.492,6554599.458,_N_SPERPENTINE_MPF,3000,100,50,378.0993,-348.7540109,-510.9508984,0.997588339,7.15E-11,0.0000107,3,No Active Alarm,On
on,4496,975.076,975.076,6554602.038,_N_SPERPENTINE_MPF,3000,100,50,386.4972516,-348.9040933,-510.9510184,0.997535008,1.07E-05,-0.0000215,3,No Active Alarm,On
on,4496,977.676,977.676,6554604.636,_N_SPERPENTINE_MPF,3000,100,50,395.1628957,-349.0587358,-510.9508784,0.997588339,-2.15E-05,0.0000215,3,No Active Alarm,On
on,4496,980.324,980.324,6554607.414,_N_SPERPENTINE_MPF,3000,100,50,404.4416886,-349.2201983,-510.9509992,0.997588339,2.15E-05,0.0000107,3,No Active Alarm,On
on,4496,982.92,982.92,6554609.88,_N_SPERPENTINE_MPF,3000,100,50,412.8001906,-349.3684307,-510.9509958,0.997588339,1.07E-05,4.77E-16,3,No Active Alarm,On
on,4496,985.4,985.4,6554612.364,_N_SPERPENTINE_MPF,3000,100,50,420.8910956,-349.511763,-510.9509376,0.997588339,4.77E-16,-3.81E-15,3,No Active Alarm,On
on,4496,988.924,988.924,6554615.886,_N_SPERPENTINE_MPF,3000,100,50,418.7849825,-343.013249,-510.9509127,0.997588339,-3.81E-15,1.43E-10,3,No Active Alarm,On
on,4496,991.624,991.624,6554618.592,_N_SPERPENTINE_MPF,3000,100,50,409.2796775,-342.8439963,-510.9509226,0.997535007,1.43E-10,0.0000107,3,No Active Alarm,On
on,4496,994.316,994.316,6554621.28,_N_SPERPENTINE_MPF,3000,100,50,401.0268923,-342.697264,-510.9508476,0.997588339,1.07E-05,-0.0000107,3,No Active Alarm,On
on,4496,997.14,997.14,6554624.106,_N_SPERPENTINE_MPF,3000,100,40,391.2688745,-342.5206212,-510.9508784,0.997588339,-1.07E-05,0.0000215,3,No Active Alarm,On
on,4496,1000.208,1000.208,6554627.178,_N_SPERPENTINE_MPF,3000,100,40,381.350308,-342.3475784,-510.9508584,0.997588339,2.15E-05,0.0000107,3,No Active Alarm,On
on,4496,1002.648,1002.648,6554629.608,_N_SPERPENTINE_MPF,3000,100,40,373.2720753,-342.2040661,-510.9509184,0.997535007,1.07E-05,-0.0000107,3,No Active Alarm,On
on,4496,1005.164,1005.164,6554632.128,_N_SPERPENTINE_MPF,3000,100,40,377.2695891,-338.7355606,-510.9508484,0.997588339,-1.07E-05,-1.91E-15,3,No Active Alarm,On
on,4496,1007.796,1007.796,6554634.762,_N_SPERPENTINE_MPF,3000,100,40,386.2689938,-338.8956732,-510.9508884,0.997588339,-1.91E-15,-0.0000107,3,No Active Alarm,On
on,4496,1010.388,1010.388,6554637.354,_N_SPERPENTINE_MPF,3000,100,40,395.3339665,-339.0567057,-510.9509484,0.997588339,-1.07E-05,0.0000215,3,No Active Alarm,On
on,4496,1013.04,1013.04,6554640,_N_SPERPENTINE_MPF,3000,100,40,403.6382075,-339.2042781,-510.9509028,0.997588339,2.15E-05,-2.86E-10,3,No Active Alarm,On
on,4496,1015.68,1015.68,6554642.712,_N_SPERPENTINE_MPF,3000,100,40,412.7044145,-339.3652207,-510.9508639,0.997535007,-2.86E-10,-0.0000107,3,No Active Alarm,On
on,4496,1018.3,1018.3,6554645.262,_N_SPERPENTINE_MPF,3000,100,40,421.1829242,-339.5157731,-510.9508835,0.997588339,-1.07E-05,0.0000322,3,No Active Alarm,On
on,4496,1021.08,1021.08,6554648.04,_N_SPERPENTINE_MPF,3000,100,40,421.6359739,-333.0621598,-510.9509598,0.997588339,3.22E-05,-5.72E-15,3,No Active Alarm,On
on,4496,1023.524,1023.524,6554650.488,_N_SPERPENTINE_MPF,3000,100,40,413.5162171,-332.9177675,-510.9508674,0.997588339,-5.72E-15,-1.43E-10,3,No Active Alarm,On
on,4496,1026.084,1026.084,6554653.044,_N_SPERPENTINE_MPF,3000,100,40,404.6106404,-332.759775,-510.9508493,0.997588339,-1.43E-10,5.17E-20,3,No Active Alarm,On
on,4496,1028.592,1028.592,6554655.558,_N_SPERPENTINE_MPF,3000,100,40,396.6256961,-332.6178527,-510.9508584,0.997588339,5.17E-20,-0.0000107,3,No Active Alarm,On
on,4496,1031.276,1031.276,6554658.246,_N_SPERPENTINE_MPF,3000,100,40,387.0798749,-332.44769,-510.9507784,0.997588339,-1.07E-05,-1.43E-10,3,No Active Alarm,On
on,4496,1034.008,1034.008,6554660.97,_N_SPERPENTINE_MPF,3000,100,40,378.6011936,-332.2965876,-510.9508784,0.997588339,-1.43E-10,0.0000215,3,No Active Alarm,On
on,4496,1036.468,1036.468,6554663.436,_N_SPERPENTINE_MPF,3000,100,40,372.9205714,-329.1413973,-510.9509084,0.997535007,2.15E-05,0.0000107,3,No Active Alarm,On
on,4496,1039.072,1039.072,6554666.04,_N_SPERPENTINE_MPF,3000,100,40,381.5935593,-329.1026565,-510.9507684,0.997588339,1.07E-05,-0.0000107,3,No Active Alarm,On
on,4496,1044.22,1044.22,6554671.194,_N_SPERPENTINE_MPF,3000,100,40,398.271708,-329.3994612,-510.9508584,0.997588339,-1.07E-05,0.0000107,3,No Active Alarm,On
on,4496,1046.656,1046.656,6554673.624,_N_SPERPENTINE_MPF,3000,100,40,406.4437503,-329.5485936,-510.9510029,0.997588339,1.07E-05,1.43E-10,3,No Active Alarm,On
on,4496,1049.128,1049.128,6554676.096,_N_SPERPENTINE_MPF,3000,100,40,415.3081244,-329.7023161,-510.9509197,0.997535007,1.43E-10,-0.0000215,3,No Active Alarm,On
on,4496,1051.952,1051.952,6554678.922,_N_SPERPENTINE_MPF,3000,100,100,422.9021373,-327.9018675,-510.9508366,0.997588339,-2.15E-05,-0.0000107,3,No Active Alarm,On
on,4496,1054.9,1054.9,6554681.868,_N_SPERPENTINE_MPF,3000,100,100,418.4964983,-323.2971436,-510.950907,0.997588339,-1.07E-05,-1.43E-10,3,No Active Alarm,On
on,4496,1057.336,1057.336,6554684.304,_N_SPERPENTINE_MPF,3000,100,100,410.3775715,-323.1530213,-510.9508643,0.997588339,-1.43E-10,-0.0000107,3,No Active Alarm,On
on,4496,1059.828,1059.828,6554686.788,_N_SPERPENTINE_MPF,3000,100,100,402.0589121,-323.0052389,-510.9508682,0.997588339,-1.07E-05,0.0000107,3,No Active Alarm,On
on,4496,1062.26,1062.26,6554689.224,_N_SPERPENTINE_MPF,3000,100,100,393.9542153,-322.8611066,-510.9508784,0.997588339,1.07E-05,0.0000215,3,No Active Alarm,On
on,4496,1064.68,1064.68,6554691.642,_N_SPERPENTINE_MPF,3000,100,100,385.9146773,-322.7176643,-510.9508784,0.997588339,2.15E-05,-0.0000107,3,No Active Alarm,On
on,4496,1067.092,1067.092,6554694.054,_N_SPERPENTINE_MPF,600,100,100,377.8891311,-322.575422,-510.9508684,0.997535007,-1.07E-05,0.0000322,3,No Active Alarm,On
on,4496,1069.488,1069.488,6554696.454,_N_SPERPENTINE_MPF,600,100,100,373.0726591,-319.1967882,-510.9508784,0.997588339,3.22E-05,-0.0000107,3,No Active Alarm,On
on,4496,1072.028,1072.028,6554698.992,_N_SPERPENTINE_MPF,600,100,100,381.4179779,-319.0985164,-510.9508384,0.997588339,-1.07E-05,7.15E-11,3,No Active Alarm,On
on,4496,1074.464,1074.464,6554701.428,_N_SPERPENTINE_MPF,600,100,100,389.5233038,-319.2425587,-510.9509384,0.997588339,7.15E-11,-0.0000107,3,No Active Alarm,On
on,4496,1076.904,1076.904,6554703.864,_N_SPERPENTINE_MPF,600,100,100,397.6697348,-319.387131,-510.9508684,0.997588339,-1.07E-05,4.77E-16,3,No Active Alarm,On
on,4496,1079.404,1079.404,6554706.366,_N_SPERPENTINE_MPF,600,100,100,406.1741631,-319.5384434,-510.9508435,0.997588339,4.77E-16,-0.0000215,3,No Active Alarm,Off
on,4496,1081.888,1081.888,6554708.856,_N_SPERPENTINE_MPF,600,100,100,414.2926398,-319.6826557,-510.9508457,0.997588339,-2.15E-05,-2.86E-10,3,No Active Alarm,Off
on,4496,1084.34,1084.34,6554711.304,_N_SPERPENTINE_MPF,600,100,100,422.4515991,-319.8279181,-510.9508888,0.997588339,-2.86E-10,-0.0000215,3,No Active Alarm,Off
on,4496,1086.78,1086.78,6554713.746,_N_SPERPENTINE_MPF,600,100,100,422.0940972,-313.3597746,-510.9508289,0.997588339,-2.15E-05,-0.0000107,3,No Active Alarm,Off
on,4496,1089.216,1089.216,6554716.176,_N_SPERPENTINE_MPF,600,100,100,413.9883014,-313.2155923,-510.9508668,0.997588339,-1.07E-05,7.15E-11,3,No Active Alarm,Off
on,4496,1091.704,1091.704,6554718.672,_N_SPERPENTINE_MPF,600,100,100,405.6831228,-313.0674099,-510.9508707,0.997588339,7.15E-11,5.17E-20,3,No Active Alarm,Off
on,4496,1094.22,1094.22,6554721.18,_N_SPERPENTINE_MPF,600,100,100,397.297342,-312.9188275,-510.9508084,0.997588339,5.17E-20,-0.0000322,3,No Active Alarm,Off
on,4496,1096.744,1096.744,6554723.706,_N_SPERPENTINE_MPF,600,100,100,388.8730371,-312.7692551,-510.9508284,0.997588339,-3.22E-05,-0.0000107,3,No Active Alarm,Off
on,4496,1099.292,1099.292,6554726.256,_N_SPERPENTINE_MPF,600,100,100,380.4070974,-312.6185727,-510.9508584,0.997588339,-1.07E-05,-0.0000215,3,No Active Alarm,Off
on,4496,1101.844,1101.844,6554728.812,_N_SPERPENTINE_MPF,600,100,100,373.1940576,-311.0282975,-510.9508084,0.997588339,-2.15E-05,-0.0000107,3,No Active Alarm,Off
on,4496,1104.636,1104.636,6554731.602,_N_SPERPENTINE_MPF,600,100,100,371.8121904,-307.9384876,-510.9658179,0.997588339,-1.07E-05,0.0000322,3,No Active Alarm,Off
on,4496,1107.288,1107.288,6554734.248,_N_SPERPENTINE_MPF,600,100,100,374.5252596,-313.9525041,-510.9658679,0.997588339,3.22E-05,0.0000107,3,No Active Alarm,Off
on,4496,1109.76,1109.76,6554736.72,_N_SPERPENTINE_MPF,600,100,100,382.7511802,-314.0989564,-510.9658979,0.997588339,1.07E-05,2.15E-10,3,No Active Alarm,Off
on,4496,1112.252,1112.252,6554739.216,_N_SPERPENTINE_MPF,600,100,100,391.0421188,-314.2459888,-510.9656979,0.997588339,2.15E-10,7.15E-11,3,No Active Alarm,Off
on,4496,1114.688,1114.688,6554741.652,_N_SPERPENTINE_MPF,600,100,100,399.1604063,-314.3899211,-510.9657279,0.997535007,7.15E-11,0.0000107,3,No Active Alarm,Off
on,4496,1117.176,1117.176,6554744.136,_N_SPERPENTINE_MPF,600,100,100,407.4669155,-314.5381634,-510.9657486,0.997588339,1.07E-05,-4.29E-10,3,No Active Alarm,Off
on,4496,1119.672,1119.672,6554746.632,_N_SPERPENTINE_MPF,600,100,100,415.784795,-314.6859358,-510.965695,0.997588339,-4.29E-10,-1.43E-10,3,No Active Alarm,Off
on,4496,1122.264,1122.264,6554749.224,_N_SPERPENTINE_MPF,600,100,100,421.6462899,-317.7236442,-510.9657909,0.997588339,-1.43E-10,0.0000322,3,No Active Alarm,Off
on,4496,1124.892,1124.892,6554751.852,_N_SPERPENTINE_MPF,600,100,100,413.3614407,-318.2277525,-510.9658238,0.997588339,3.22E-05,0.0000107,3,No Active Alarm,Off
on,4496,1127.344,1127.344,6554754.306,_N_SPERPENTINE_MPF,600,100,100,405.2151923,-318.0828302,-510.9657609,0.997535007,1.07E-05,4.85E-20,3,No Active Alarm,Off
on,4496,1129.78,1129.78,6554756.742,_N_SPERPENTINE_MPF,600,100,100,397.0830452,-317.9385378,-510.9657579,0.997535007,4.85E-20,7.15E-11,3,No Active Alarm,Off
on,4496,1132.168,1132.168,6554759.13,_N_SPERPENTINE_MPF,600,100,100,389.1246871,-317.7967856,-510.965768,0.997535007,7.15E-11,-0.0000215,3,No Active Alarm,Off
on,4496,1134.728,1134.728,6554761.692,_N_SPERPENTINE_MPF,600,100,100,380.6190224,-317.6460432,-510.965788,0.997588339,-2.15E-05,0.0000107,3,No Active Alarm,Off
on,4496,1137.232,1137.232,6554764.194,_N_SPERPENTINE_MPF,600,100,100,372.2340824,-317.4969008,-510.965808,0.997588339,1.07E-05,-2.86E-10,3,No Active Alarm,Off
on,4496,1139.744,1139.744,6554766.708,_N_SPERPENTINE_MPF,600,100,100,372.8151115,-323.9233536,-510.965748,0.997535007,-2.86E-10,-0.0000107,3,No Active Alarm,Off
on,4496,1142.344,1142.344,6554769.306,_N_SPERPENTINE_MPF,600,100,100,381.4932971,-324.0775561,-510.965708,0.997588339,-1.07E-05,0.0000107,3,No Active Alarm,Off
on,4496,1144.792,1144.792,6554771.76,_N_SPERPENTINE_MPF,600,100,100,389.6529298,-324.2227884,-510.9658379,0.997588339,1.07E-05,-0.0000107,3,No Active Alarm,Off
on,4496,1147.284,1147.284,6554774.244,_N_SPERPENTINE_MPF,600,100,100,397.9573699,-324.3705908,-510.9657379,0.997535008,-1.07E-05,0.0000107,3,No Active Alarm,Off
on,4496,1149.672,1149.672,6554776.644,_N_SPERPENTINE_MPF,600,100,100,405.9295077,-324.512313,-510.9657479,0.997588339,1.07E-05,0.0000107,3,No Active Alarm,Off
on,4496,1152.14,1152.14,6554779.104,_N_SPERPENTINE_MPF,5000,100,100,414.1553312,-324.6585954,-510.9657527,0.997588338,1.07E-05,-0.0000107,3,No Active Alarm,Off
on,4496,1154.572,1154.572,6554781.54,_N_SPERPENTINE_MPF,5000,100,100,421.5040811,-325.7229022,-510.965738,0.997588339,-1.07E-05,0.0000215,3,No Active Alarm,Off
on,4496,1156.968,1156.968,6554783.934,_N_SPERPENTINE_MPF,5000,100,100,415.6952751,-327.9784485,-510.9658605,0.997588339,2.15E-05,0.0000107,3,No Active Alarm,Off
on,4496,1173.504,1173.504,6554800.464,_N_SPERPENTINE_MPF,5000,100,100,375.7621058,-333.6853898,-510.965778,0.997588339,1.07E-05,7.15E-11,3,No Active Alarm,Off
on,4496,1175.988,1175.988,6554802.96,_N_SPERPENTINE_MPF,5000,100,100,384.0798577,-333.8328822,-510.965718,0.997588339,7.15E-11,0.0000107,3,No Active Alarm,Off
on,4496,1178.524,1178.524,6554805.492,_N_SPERPENTINE_MPF,5000,100,100,392.5061527,-333.9828746,-510.965758,0.997588339,1.07E-05,0.0000322,3,No Active Alarm,Off
on,4496,1180.96,1180.96,6554807.922,_N_SPERPENTINE_MPF,5000,100,100,400.6244159,-334.1270669,-510.9658924,0.997535007,3.22E-05,0.0000215,3,No Active Alarm,On
on,4496,1183.44,1183.44,6554810.4,_N_SPERPENTINE_MPF,5000,100,100,408.8898119,-334.2738192,-510.9657974,0.997535007,2.15E-05,0.0000215,3,No Active Alarm,On
on,4496,1185.848,1185.848,6554812.812,_N_SPERPENTINE_MPF,5000,100,100,416.9153827,-334.4162415,-510.9657976,0.997588339,2.15E-05,-0.0000107,3,No Active Alarm,On
on,4496,1188.272,1188.272,6554815.236,_N_SPERPENTINE_MPF,5000,100,100,420.8222714,-338.07244,-510.9656725,0.997588339,-1.07E-05,0.0000107,3,No Active Alarm,On
on,4496,1190.724,1190.724,6554817.684,_N_SPERPENTINE_MPF,5000,100,100,412.6894538,-337.9264377,-510.9657704,0.997588339,1.07E-05,0.0000107,3,No Active Alarm,On
on,4496,1193.108,1193.108,6554820.072,_N_SPERPENTINE_MPF,5000,100,100,404.7446281,-337.7853054,-510.9658015,0.997588339,1.07E-05,0.0000107,3,No Active Alarm,On
on,4496,1195.504,1195.504,6554822.466,_N_SPERPENTINE_MPF,5000,100,100,396.74603,-337.6429331,-510.965818,0.997588339,1.07E-05,0.0000107,3,No Active Alarm,On
on,4496,1197.928,1197.928,6554824.89,_N_SPERPENTINE_MPF,5000,100,100,388.6540857,-337.4989008,-510.965778,0.997588339,1.07E-05,0.0000215,3,No Active Alarm,On
on,4496,1200.32,1200.32,6554827.284,_N_SPERPENTINE_MPF,5000,100,100,380.708229,-337.3581086,-510.965778,0.997535007,2.15E-05,0.0000215,3,No Active Alarm,On
on,4496,1202.696,1202.696,6554829.66,_N_SPERPENTINE_MPF,5000,100,100,372.7904459,-337.2176463,-510.965808,0.997588339,2.15E-05,-3.81E-15,3,No Active Alarm,On
on,4496,1205.152,1205.152,6554832.114,_N_SPERPENTINE_MPF,5000,100,100,371.4254983,-343.6090886,-510.965828,0.997588339,-3.81E-15,-0.0000215,3,No Active Alarm,On
on,4496,1207.548,1207.548,6554834.514,_N_SPERPENTINE_MPF,5000,100,100,379.3839864,-343.7511608,-510.965708,0.997588339,-2.15E-05,-1.91E-15,3,No Active Alarm,On
on,4496,1210.02,1210.02,6554836.98,_N_SPERPENTINE_MPF,5000,100,100,387.6091569,-343.8973132,-510.965748,0.99764167,-1.91E-15,0.0000215,3,No Active Alarm,On
on,4496,1212.416,1212.416,6554839.38,_N_SPERPENTINE_MPF,5000,100,100,395.6352633,-344.0399755,-510.965688,0.997588339,2.15E-05,7.15E-11,3,No Active Alarm,On
on,4496,1214.84,1214.84,6554841.804,_N_SPERPENTINE_MPF,5000,100,100,403.7004316,-344.1830678,-510.9657136,0.997588339,7.15E-11,-2.86E-10,3,No Active Alarm,On
on,4496,1217.252,1217.252,6554844.216,_N_SPERPENTINE_MPF,5000,100,100,411.7392633,-344.32638,-510.9657344,0.997588339,-2.86E-10,-2.86E-10,3,No Active Alarm,On
on,4496,1219.732,1219.732,6554846.694,_N_SPERPENTINE_MPF,5000,100,100,420.0045193,-344.4730224,-510.9656694,0.997588339,-2.86E-10,0.0000107,3,No Active Alarm,On
on,4496,1222.22,1222.22,6554849.184,_N_SPERPENTINE_MPF,5000,100,100,417.1903202,-348.007549,-510.9657702,0.997588339,1.07E-05,0.0000107,3,No Active Alarm,On
