time,position,h1,h2,at
2024-12-06 18:02:51.407906,3,900,574,40.8
2024-12-06 18:08:39.557093,0,903,583,39
2024-12-06 18:08:42.942592,3,868,567,38.8
2024-12-06 18:09:38.119181,0,889,559,41
2024-12-06 18:10:10.780367,2,461,310,33
2024-12-06 18:11:09.324391,2,474,318,33.2
2024-12-06 18:12:07.920465,2,461,526,33.2
2024-12-06 18:12:33.825623,0,894,559,41
2024-12-06 18:18:25.485507,0,907,568,40.2
2024-12-06 18:18:28.900872,3,890,578,40.5
2024-12-06 18:18:58.10111,2,471,301,33.5
2024-12-06 18:19:24.001345,0,888,568,42.2
2024-12-06 18:20:22.562471,0,890,560,42.5
2024-12-06 18:21:24.808203,3,883,584,41.5
2024-12-06 18:23:18.443369,0,924,591,39.5
2024-12-06 18:24:20.440432,3,847,549,38.8
2024-12-06 18:25:15.57645,0,897,556,39.2
2024-12-06 18:25:19.0268,3,851,537,39
2024-12-06 18:26:14.102345,0,919,580,40.5
2024-12-06 18:26:17.622622,3,895,583,40
2024-12-06 18:34:06.403252,3,853,533,40
2024-12-06 18:47:17.323957,2,439,296,33
2024-12-06 18:47:43.198556,0,916,584,40.8
2024-12-06 18:48:15.964608,2,456,308,33
2024-12-06 18:48:45.301341,3,915,597,39.5
2024-12-06 18:49:14.485604,2,500,351,33
2024-12-06 19:38:04.12748,2,509,372,32.5
2024-12-06 19:38:30.093009,0,898,573,37.5
2024-12-06 19:39:02.786575,2,511,355,32.5
2024-12-06 19:39:28.640948,0,844,515,38
2024-12-06 19:40:01.286833,2,454,335,32.5
2024-12-06 19:40:27.220337,0,848,524,38.2
2024-12-06 19:40:59.991768,2,481,306,33
2024-12-06 19:41:25.863309,0,908,576,38.2
2024-12-06 19:41:29.351474,3,896,576,37.8
2024-12-06 19:42:24.449964,0,881,564,36.2
2024-12-06 20:04:26.115884,2,458,318,32.8
2024-12-06 20:04:52.244305,0,921,584,32.2
2024-12-06 20:04:55.613405,3,905,589,32.5
2024-12-06 20:05:24.806313,2,432,329,32.8
2024-12-06 20:05:50.703035,0,863,547,33
2024-12-06 20:10:47.206489,3,932,586,36.2
2024-12-06 20:12:40.807494,0,939,587,35
2024-12-06 20:13:39.584134,0,904,581,33.5
2024-12-06 20:16:38.662308,3,907,596,32
2024-12-06 20:17:07.846668,2,453,299,32.8
2024-12-06 20:18:06.468609,2,446,387,32.8
2024-12-06 20:18:32.447758,0,921,603,36
2024-12-06 20:18:35.873157,3,918,605,35.2
2024-12-06 20:19:05.078753,2,470,321,32.8
2024-12-06 20:19:31.094236,0,914,584,38.2
2024-12-06 20:20:29.613727,0,884,539,37
2024-12-06 20:21:02.240623,2,483,329,32.8
2024-12-06 20:22:00.820813,2,479,428,32.5
2024-12-06 20:28:18.361828,0,896,574,33
2024-12-06 20:28:51.000513,2,442,311,32.8
2024-12-06 20:29:20.37151,3,910,584,32.5
2024-12-06 20:29:49.586396,2,448,317,32.8
2024-12-06 20:30:15.702728,0,926,593,34.5
2024-12-06 20:30:18.992593,3,916,588,33.8
2024-12-06 20:31:14.092137,0,924,572,35.8
2024-12-06 20:31:17.592672,3,915,595,33.8
2024-12-06 20:31:46.737462,2,494,354,32.8
2024-12-06 20:38:04.242689,0,908,574,36.8
2024-12-06 20:38:07.710893,3,882,569,34.8
2024-12-06 20:38:36.921633,2,448,411,32.8
2024-12-06 20:39:02.827007,0,900,582,36.2
2024-12-06 20:39:06.323398,3,913,571,35.2
2024-12-06 20:40:04.927196,3,857,571,37
2024-12-06 20:40:34.086251,2,424,295,32.8
2024-12-06 20:41:03.54587,3,860,579,36.5
2024-12-06 20:41:58.710017,0,897,577,39
2024-12-06 20:42:02.09011,3,893,599,37
2024-12-06 14:17:35.200199,2,432,288,34
2024-12-06 14:18:11.424192,0,898,582,37.5
2024-12-06 14:18:14.969407,3,894,579,37.5
2024-12-06 14:18:33.800407,2,442,288,34.2
2024-12-06 14:19:10.031376,0,911,596,39
2024-12-06 14:19:13.521004,3,892,576,37.2
2024-12-06 14:19:32.395367,2,454,292,33.8
2024-12-06 14:20:08.646882,0,909,582,39.2
2024-12-06 14:20:12.051785,3,890,576,38
2024-12-06 14:20:31.021935,2,438,286,33.5
2024-12-06 14:21:07.247585,0,914,585,38.5
2024-12-06 14:21:10.706938,3,897,580,36.8
2024-12-06 14:21:29.59207,2,436,286,33.8
2024-12-06 14:22:06.028664,0,914,585,40.5
2024-12-06 14:22:09.30857,3,892,574,37
2024-12-06 14:22:28.128238,2,435,286,33.8
2024-12-06 14:23:04.459669,0,923,586,39.5
2024-12-06 14:23:07.844865,3,894,577,36.8
2024-12-06 14:23:26.729084,2,433,286,33.8
2024-12-06 14:24:02.980908,0,921,574,39.8
2024-12-06 14:24:06.470114,3,888,558,36.8
2024-12-06 14:24:25.400434,2,441,301,33.8
2024-12-06 14:25:01.645759,0,866,536,40.2
2024-12-06 14:25:05.085823,3,840,538,38
2024-12-06 14:25:23.91074,2,452,318,33.8
2024-12-06 14:26:00.192119,0,850,522,40.8
2024-12-06 14:26:03.630955,3,830,528,39.2
2024-12-06 14:26:22.521832,2,454,312,33.8
2024-12-06 14:26:58.928923,0,910,571,41.5
2024-12-06 14:27:02.242273,3,873,562,40.2
2024-12-06 14:27:21.132618,2,428,286,33.5
2024-12-06 14:27:57.363692,0,908,579,41.5
2024-12-06 14:28:00.853087,3,889,571,39.5
2024-12-06 14:28:19.688382,2,426,706,33.8
2024-12-06 14:28:56.089205,0,886,562,42.2
2024-12-06 14:28:59.404201,3,882,561,40.2
2024-12-06 14:29:18.329634,2,434,289,34
2024-12-06 14:29:54.630919,0,865,545,42
2024-12-06 14:29:58.080244,3,858,556,40.2
2024-12-06 14:30:16.915122,2,470,316,34
2024-12-06 14:30:53.166067,0,887,560,43.2
2024-12-06 14:30:56.635032,3,872,573,42
2024-12-06 14:31:15.510983,2,442,409,33.8
2024-12-06 14:31:51.776043,0,882,532,42
2024-12-06 14:31:55.192104,3,838,526,41
2024-12-06 14:32:14.072402,2,443,312,34
2024-12-06 14:32:50.323164,0,830,505,40.5
2024-12-06 14:32:53.811869,3,818,506,40
2024-12-06 14:33:12.677701,2,452,326,33.8
2024-12-06 14:33:48.955101,0,931,600,41.5
2024-12-06 14:34:11.243694,2,454,403,34
2024-12-06 14:34:47.579331,0,896,577,39
